ROC_AUC,PR_AUC_active,PR_AUC_inactive,MCC,BalancedAcc,Recall_active,Recall_inactive,Precision_active,Precision_inactive,Brier,threshold,TN,FP,FN,TP,model,fold,split
0.9998174273858923,0.9999908233289807,0.9960547678735177,0.9725294560312612,0.9966621533085827,0.9974736842105263,0.995850622406639,0.9997889850179362,0.9523809523809523,0.008011932485730004,0.5,240,1,12,4738,RandomForest_balanced,4,Train
0.9555976430976432,0.9971230550986909,0.8273661316345379,0.7267235262185036,0.8295454545454546,0.9924242424242424,0.6666666666666666,0.9831144465290806,0.8181818181818182,0.019598913920355416,0.5,18,9,4,524,RandomForest_balanced,4,Validation
0.8589032899044866,0.9879402447526281,0.417472515979752,0.382718389175985,0.6163772664664574,0.9939485627836612,0.23880597014925373,0.9626373626373627,0.6666666666666666,0.03745317792757259,0.5,16,51,8,1314,RandomForest_balanced,4,Test
0.9996383489844944,0.9999818172600327,0.9923158865391914,0.9585821690843606,0.9959253112033195,0.996,0.995850622406639,0.9997886728655959,0.9266409266409267,0.008899318218303955,0.5,240,1,19,4731,RandomForest_balanced,5,Train
0.9900392817059485,0.9994785745029486,0.8915865371489725,0.742568392934116,0.8646885521885521,0.9886363636363636,0.7407407407407407,0.9867674858223062,0.7692307692307693,0.01809966310033223,0.5,20,7,6,522,RandomForest_balanced,5,Validation
0.8640684625285072,0.988542575637854,0.4465916820029238,0.46977518040782074,0.6540689141282995,0.9947049924357034,0.31343283582089554,0.9662013225569435,0.75,0.03653860955600886,0.5,21,46,7,1315,RandomForest_balanced,5,Test
0.9996872679624371,0.9999842355749164,0.9935893842967771,0.9560168975143817,0.9918811967678532,0.9962105263157894,0.9875518672199171,0.9993664202745512,0.9296875,0.008625739482087938,0.5,238,3,18,4732,RandomForest_balanced,6,Train
0.9931257014590349,0.999635723377926,0.9314976989903379,0.8125284958535302,0.9202441077441077,0.9886363636363636,0.8518518518518519,0.9923954372623575,0.7931034482758621,0.0155814480586639,0.5,23,4,6,522,RandomForest_balanced,6,Validation
0.8508930385892023,0.9885326306485599,0.41430600336978435,0.3655818539956909,0.615620836814415,0.9924357034795764,0.23880597014925373,0.962582538517975,0.6153846153846154,0.03811328668303679,0.5,16,51,10,1312,RandomForest_balanced,6,Test
0.9996102653327533,0.9999802763602519,0.9920704726387577,0.958736416015214,0.9959338842975207,0.996,0.9958677685950413,0.9997886728655959,0.926923076923077,0.009174599467212002,0.5,241,1,19,4731,RandomForest_balanced,7,Train
0.9953379953379953,0.9997698741703029,0.918039768455667,0.8292098424170908,0.9366258741258742,0.9886363636363636,0.8846153846153846,0.9942857142857143,0.7931034482758621,0.015611836992739296,0.5,23,3,6,522,RandomForest_balanced,7,Validation
0.8679296407523653,0.9906471968118471,0.432319770376358,0.43713995492467095,0.6458497979090929,0.9931921331316188,0.29850746268656714,0.9654411764705882,0.6896551724137931,0.03724153573672558,0.5,20,47,9,1313,RandomForest_balanced,7,Test
0.999699869508482,0.9999847870369303,0.9940016830387668,0.9643695509971242,0.9942888212266203,0.9968421052631579,0.9917355371900827,0.9995777918513827,0.9411764705882353,0.00800765704660737,0.5,240,2,15,4735,RandomForest_balanced,8,Train
0.9588432400932401,0.9976343660455704,0.75110847086373,0.6752137777615177,0.7673368298368298,0.9962121212121212,0.5384615384615384,0.9776951672862454,0.875,0.023682032441211393,0.5,14,12,2,526,RandomForest_balanced,8,Validation
0.8720166188723554,0.9902906737334835,0.4269703405067184,0.3903740224948616,0.6234617382076004,0.9931921331316188,0.2537313432835821,0.9633162142333089,0.6538461538461539,0.036819694221195305,0.5,17,50,9,1313,RandomForest_balanced,8,Test
0.9995965033786293,0.9999796920490716,0.9916030111611077,0.960540869062265,0.9960309731692214,0.9962113239318038,0.995850622406639,0.9997887621461766,0.9302325581395349,0.008944657133934763,0.5,240,1,18,4733,RandomForest_balanced,9,Train
0.9836952702227845,0.9991238307463259,0.8789270590316621,0.8165990105094963,0.8860425890786422,0.9943074003795066,0.7777777777777778,0.9886792452830189,0.875,0.0168169376852263,0.5,21,6,3,524,RandomForest_balanced,9,Validation
