ROC_AUC,PR_AUC_active,PR_AUC_inactive,MCC,BalancedAcc,Recall_active,Recall_inactive,Precision_active,Precision_inactive,Brier,threshold,TN,FP,FN,TP,model,fold,split
0.9995041322314049,0.9999749480443352,0.989709595758263,0.9551258286693208,0.9840635058721183,0.9970526315789474,0.9710743801652892,0.9985241408391313,0.9437751004016064,0.008910474302182591,0.5,235,7,14,4736,RF_inactive_weight_10,7,Train
0.9957750582750582,0.9997916341532105,0.9273229438969574,0.8789335664335665,0.9394667832167831,0.9943181818181818,0.8846153846153846,0.9943181818181818,0.8846153846153846,0.014153808346411096,0.5,23,3,3,525,RF_inactive_weight_10,7,Validation
0.8558041863300743,0.9891768740858803,0.42327617059376405,0.382718389175985,0.6163772664664574,0.9939485627836612,0.23880597014925373,0.9626373626373627,0.6666666666666666,0.037092246317467444,0.5,16,51,8,1314,RF_inactive_weight_10,7,Test
0.9996833405828621,0.9999839609678699,0.9936204575249514,0.9676400867061641,0.9866559373640713,0.9981052631578947,0.9752066115702479,0.9987360438171476,0.963265306122449,0.007926414612218708,0.5,236,6,9,4741,RF_inactive_weight_10,8,Train
0.9519959207459207,0.9970304564231955,0.715986550539607,0.6168387428304917,0.7288752913752914,0.9962121212121212,0.46153846153846156,0.9740740740740741,0.8571428571428571,0.02499798150716533,0.5,12,14,2,526,RF_inactive_weight_10,8,Validation
0.8459197958768939,0.9865987139933293,0.40699806210567563,0.3751276343877111,0.6092927947253144,0.9947049924357034,0.22388059701492538,0.9619604974396488,0.6818181818181818,0.037352555225143,0.5,15,52,7,1315,RF_inactive_weight_10,8,Test
0.9995414811120785,0.999976924432204,0.9904716006386637,0.9617389213551921,0.9902278707867572,0.9970532519469585,0.983402489626556,0.9991562961400549,0.9442231075697212,0.008674442370882161,0.5,237,4,14,4737,RF_inactive_weight_10,9,Train
0.9814463419776512,0.9989995986932975,0.8657228589735955,0.8354246222955272,0.8869913556820578,0.9962049335863378,0.7777777777777778,0.9887005649717514,0.9130434782608695,0.016573098102729646,0.5,21,6,2,525,RF_inactive_weight_10,9,Validation
0.8450278862871723,0.9880747431805474,0.41593022560203047,0.3751276343877111,0.6092927947253144,0.9947049924357034,0.22388059701492538,0.9619604974396488,0.6818181818181818,0.03712500343968077,0.5,15,52,7,1315,RF_inactive_weight_10,9,Test
0.9994986860158726,0.9999748060064642,0.9894142919005685,0.9590410803968454,0.9842142864005045,0.9974742159545359,0.970954356846473,0.9985250737463127,0.9512195121951219,0.00853568425996442,0.5,234,7,12,4739,RF_inactive_weight_10,10,Train
0.9841872232764073,0.9991435900466811,0.8381580133900647,0.7013453132918738,0.8110197484011525,0.9924098671726755,0.6296296296296297,0.9812382739212008,0.8095238095238095,0.019866024340547187,0.5,17,10,4,523,RF_inactive_weight_10,10,Validation
0.8517397881996975,0.9884520158854656,0.43167881625172455,0.3751276343877111,0.6092927947253144,0.9947049924357034,0.22388059701492538,0.9619604974396488,0.6818181818181818,0.03636720872927384,0.5,15,52,7,1315,RF_inactive_weight_10,10,Test
0.9996060275169252,0.9999801647251859,0.9918311076661682,0.9588971617897748,0.9978947368421053,0.9957894736842106,1.0,1.0,0.9233716475095786,0.008654243222776635,0.5,241,0,20,4730,RF_inactive_weight_20,1,Train
0.9389029180695847,0.9937759406314965,0.887099322712454,0.8100771102052131,0.8509048821548821,0.9981060606060606,0.7037037037037037,0.9850467289719627,0.95,0.017090798473800937,0.5,19,8,1,527,RF_inactive_weight_20,1,Validation
0.8529252376543908,0.987347227380486,0.4160284753456427,0.37414366674696076,0.6227053085555581,0.9916792738275341,0.2537313432835821,0.9632623071271125,0.6071428571428571,0.03786453750296474,0.5,17,50,11,1311,RF_inactive_weight_20,1,Test
0.9996732911115964,0.9999835524255251,0.9931880439173948,0.9662416112538493,0.9943769381961127,0.9970526315789474,0.991701244813278,0.9995778809624314,0.9446640316205533,0.008664848204315076,0.5,239,2,14,4736,RF_inactive_weight_20,2,Train
0.9815516273849608,0.998818528476284,0.9231061288852471,0.8832070707070707,0.9416035353535352,0.9943181818181818,0.8888888888888888,0.9943181818181818,0.8888888888888888,0.01629532408243359,0.5,24,3,3,525,RF_inactive_weight_20,2,Validation
0.8647571522117099,0.990285796113634,0.4270000333558473,0.4288357012575809,0.6454715830830717,0.9924357034795764,0.29850746268656714,0.9654157468727005,0.6666666666666666,0.03751293590815471,0.5,20,47,10,1312,RF_inactive_weight_20,2,Test
0.9995806944747762,0.9999788945277266,0.991270485070655,0.9582808243300581,0.9939558855645337,0.9962105263157894,0.991701244813278,0.9995775242923531,0.9299610894941635,0.00836425757930982,0.5,239,2,18,4732,RF_inactive_weight_20,3,Train
0.9769219977553311,0.9987343108542246,0.8339575864049502,0.7267235262185036,0.8295454545454546,0.9924242424242424,0.6666666666666666,0.9831144465290806,0.8181818181818182,0.01970363936137817,0.5,18,9,4,524,RF_inactive_weight_20,3,Validation
0.8632612278998352,0.9908909314751647,0.43948681468082407,0.43071862276749123,0.63876532616795,0.9939485627836612,0.2835820895522388,0.9647577092511013,0.7037037037037037,0.03669383588781769,0.5,19,48,8,1314,RF_inactive_weight_20,3,Test
0.9997763703865473,0.9999887362113096,0.9953265873137035,0.9705022474735129,0.9965568901506879,0.9972631578947369,0.995850622406639,0.9997889404812157,0.9486166007905138,0.008216444010571115,0.5,240,1,13,4737,RF_inactive_weight_20,4,Train
0.9584736251402919,0.9974072949210716,0.8291545381364153,0.751394787678958,0.8480639730639731,0.9924242424242424,0.7037037037037037,0.9849624060150376,0.8260869565217391,0.01941092516067434,0.5,19,8,4,524,RF_inactive_weight_20,4,Validation
0.8514406033373225,0.9865846318871683,0.4110678213809956,0.3655818539956909,0.615620836814415,0.9924357034795764,0.23880597014925373,0.962582538517975,0.6153846153846154,0.037708769921996926,0.5,16,51,10,1312,RF_inactive_weight_20,4,Test
0.9996427167503821,0.9999820438441924,0.9923557601548787,0.9625099593947063,0.996135837519109,0.996421052631579,0.995850622406639,0.9997887621461766,0.933852140077821,0.008827536602020814,0.5,240,1,17,4733,RF_inactive_weight_20,5,Train
0.9882154882154881,0.9993765108016,0.8854872415125474,0.7822034629551234,0.8841540404040404,0.990530303030303,0.7777777777777778,0.9886578449905482,0.8076923076923077,0.017839163759210144,0.5,21,6,5,523,RF_inactive_weight_20,5,Validation
0.8604556641903945,0.990105541458999,0.4455634363964557,0.43071862276749123,0.63876532616795,0.9939485627836612,0.2835820895522388,0.9647577092511013,0.7037037037037037,0.03679082870848925,0.5,19,48,8,1314,RF_inactive_weight_20,5,Test
0.9997230836427168,0.9999860212882992,0.9944326921369162,0.9579934402373165,0.991986459925748,0.996421052631579,0.9875518672199171,0.9993665540540541,0.9333333333333333,0.008428806321292908,0.5,238,3,17,4733,RF_inactive_weight_20,6,Train
0.9924943883277217,0.9996009950500968,0.9270648862287532,0.8125284958535302,0.9202441077441077,0.9886363636363636,0.8518518518518519,0.9923954372623575,0.7931034482758621,0.01563866155258794,0.5,23,4,6,522,RF_inactive_weight_20,6,Validation
0.8675062659471177,0.989045178782592,0.4186116125628872,0.3739042259919285,0.6159990516404362,0.9931921331316188,0.23880597014925373,0.9626099706744868,0.64,0.037600101031120096,0.5,16,51,9,1313,RF_inactive_weight_20,6,Test
0.9996267942583733,0.999981110975502,0.9924152270849023,0.951039798590137,0.9955128316659417,0.9951578947368421,0.9958677685950413,0.9997884940778342,0.9128787878787878,0.009039748997644335,0.5,241,1,23,4727,RF_inactive_weight_20,7,Train
0.9948280885780885,0.9997446680974051,0.9049965482000358,0.8519922579845528,0.9558566433566433,0.9886363636363636,0.9230769230769231,0.9961832061068703,0.8,0.015923638186433574,0.5,24,2,6,522,RF_inactive_weight_20,7,Validation
0.8658861516923703,0.9907187249621436,0.4220075818470321,0.4136392622207824,0.6380088965159076,0.9924357034795764,0.2835820895522388,0.9647058823529412,0.6551724137931034,0.03791103920300062,0.5,19,48,10,1312,RF_inactive_weight_20,7,Test
0.9997355371900827,0.9999865982253737,0.9946796095885815,0.9623807908603424,0.9941835580687255,0.9966315789473684,0.9917355371900827,0.9995777027027027,0.9375,0.008089246742244285,0.5,240,2,16,4734,RF_inactive_weight_20,8,Train
0.9533071095571095,0.9971547287469454,0.7367671902905225,0.6752137777615177,0.7673368298368298,0.9962121212121212,0.5384615384615384,0.9776951672862454,0.875,0.024305032568563274,0.5,14,12,2,526,RF_inactive_weight_20,8,Validation
0.8647853771987265,0.9899858356159771,0.41710598122033626,0.3980515451621757,0.6305462099487434,0.9924357034795764,0.26865671641791045,0.9639970609845702,0.6428571428571429,0.0374705989375791,0.5,18,49,10,1312,RF_inactive_weight_20,8,Test
0.9996462854293177,0.9999821927385981,0.9926498261654778,0.9566354300985299,0.9958204911654327,0.9957903599242265,0.995850622406639,0.9997886728655959,0.9230769230769231,0.00886545822200282,0.5,240,1,20,4731,RF_inactive_weight_20,9,Train
0.9798299248014618,0.9988935179205876,0.8745990579531625,0.8354246222955272,0.8869913556820578,0.9962049335863378,0.7777777777777778,0.9887005649717514,0.9130434782608695,0.016844542928057378,0.5,21,6,2,525,RF_inactive_weight_20,9,Validation
0.8411949330503308,0.9875927493144074,0.40602209863056454,0.3903740224948616,0.6234617382076004,0.9931921331316188,0.2537313432835821,0.9633162142333089,0.6538461538461539,0.038134067479313236,0.5,17,50,9,1313,RF_inactive_weight_20,9,Test
0.9995877696855259,0.9999792714683321,0.9913097863849976,0.9566354300985299,0.9958204911654327,0.9957903599242265,0.995850622406639,0.9997886728655959,0.9230769230769231,0.00873948541112962,0.5,240,1,20,4731,RF_inactive_weight_20,10,Train
0.9888959167896549,0.9994216906344603,0.8516429964315984,0.6930610935727785,0.82764073371284,0.9886148007590133,0.6666666666666666,0.9830188679245283,0.75,0.020020899954884246,0.5,18,9,6,521,RF_inactive_weight_20,10,Validation
0.8602072843046492,0.9894593342615428,0.43724841626210287,0.35693279339768447,0.6085363650732721,0.9931921331316188,0.22388059701492538,0.9619047619047619,0.625,0.037035292304992674,0.5,15,52,9,1313,RF_inactive_weight_20,10,Test
